trip_id,stoptime,bikeid,tripduration,Trip Time,Trip Duration,from_station_id,to_station_id,usertype,latitude_start,longitude_start,latitude_end,longitude_end,dist,day,hour,month,startday,weekend,holiday,Temp,Humidity,Rain Intensity,Wind Speed
23844286,19-07-2019 15:31,3713,"1,759.00",29.32,29,100,259,Subscriber,41.888243,-87.63639,41.918121,-87.696972,6.01457648,4,15,7,19-07-2019,0,0,33.5,66,0.0,4.4
22584684,08-05-2019 18:04,6232,,3.883333333,3,133,56,,41.88917683,-87.63850577,41.88871604,-87.64444785,0.494535217,2,18,5,08-05-2019,0,0,31.2,44,0.0,4.8
22697464,17-05-2019 07:45,5555,,10.33333333,10,145,100,,41.89858665,-87.62191523,41.888243,-87.63639,1.660823716,4,7,5,17-05-2019,0,0,9.7,88,0.0,7.3
23561997,05-07-2019 06:59,2626,715,11.92,11,394,110,Subscriber,41.870816,-87.631246,41.893992,-87.629318,2.581991759,1,6,5,07-05-2019,0,0,24.3,90,0.0,1.2
22828409,26-05-2019 00:26,1161,,13.41666667,13,35,268,,41.892278,-87.612043,41.911722,-87.626804,2.483336401,6,0,5,26-05-2019,1,0,24.2,73,0.0,2.4
22348812,17-04-2019 18:00,1411,,12.6,12,115,20,,41.936266,-87.652662,41.910522,-87.653106,2.86283787,2,17,4,17-04-2019,0,0,24.1,51,0.0,6.6
24509094,21-08-2019 17:49,2634,"1,254.00",20.9,20,81,94,Subscriber,41.884241,-87.629634,41.918306,-87.636282,3.82760616,2,17,8,21-08-2019,0,0,27.5,68,0.0,1.2
24040003,29-07-2019 17:38,3740,899,14.98,14,128,84,Subscriber,41.895769,-87.67722,41.891578,-87.648384,2.431878388,0,17,7,29-07-2019,0,0,23.0,87,0.0,1.0
23271571,21-06-2019 00:15,4202,,31.65,31,211,253,,41.894448,-87.622663,41.968873,-87.658857,8.80064347,3,23,6,20-06-2019,0,0,15.8,72,0.0,1.9
25753479,21-11-2019 22:40,6860,211,3.516666667,3,289,94,Subscriber,41.912133,-87.634656,41.918306,-87.636282,0.699467685,3,22,11,21-11-2019,0,0,24.6,90,0.0,2.2
22916326,31-05-2019 17:50,6352,,33.65,33,114,268,,41.949399,-87.654529,41.911722,-87.626804,4.776200327,4,17,5,31-05-2019,0,0,27.6,48,0.0,6.3
25606076,30-10-2019 17:12,4818,531,8.85,8,49,59,Subscriber,41.88131982,-87.62952092,41.867227,-87.625961,1.59452938,2,17,10,30-10-2019,0,0,24.6,90,0.0,2.2
22252389,08-04-2019 16:44,1844,,10.83333333,10,133,33,,41.88917683,-87.63850577,41.877181,-87.627844,1.599461261,0,16,4,08-04-2019,0,0,23.9,87,0.0,3.4
24454283,18-08-2019 18:49,2156,"2,889.00",48.15,48,90,90,Customer,41.8810317,-87.62408432,41.8810317,-87.62408432,0,6,18,8,18-08-2019,1,0,27.8,66,0.0,4.1
23914372,23-07-2019 16:25,760,"1,733.00",28.88,28,268,240,Customer,41.911722,-87.626804,41.954245,-87.654406,5.250762156,1,15,7,23-07-2019,0,0,21.8,81,0.0,3.0
23094013,10-06-2019 15:01,3250,,18.25,18,44,22,,41.8847302,-87.62773357,41.8694821,-87.6554864,2.855592845,0,14,6,10-06-2019,0,0,13.6,99,0.0,3.4
25500606,20-10-2019 15:45,4614,349,5.816666667,5,313,327,Subscriber,41.925858,-87.638973,41.92154,-87.653818,1.318687631,6,15,10,20-10-2019,1,0,24.6,90,0.0,2.2
25396658,12-10-2019 20:43,2246,"7,179.00",119.65,119,150,150,Customer,41.838556,-87.608218,41.838556,-87.608218,0,1,18,12,10-12-2019,0,0,24.6,90,0.0,2.2
24531483,22-08-2019 18:10,2037,"1,409.00",23.48,23,44,57,Customer,41.8847302,-87.62773357,41.86711778,-87.64108796,2.248975844,3,17,8,22-08-2019,0,0,22.7,65,0.0,7.0
22103991,21-03-2019 19:11,2746,286,4.766666667,4,77,98,Subscriber,41.882242,-87.641066,41.882664,-87.63253,0.708220988,3,19,3,21-03-2019,0,0,7.1,65,0.0,4.2
23996091,27-07-2019 12:12,1091,406,6.77,6,113,60,Subscriber,41.91844,-87.65222,41.91057803,-87.64942193,0.904349777,5,12,7,27-07-2019,1,0,28.7,55,0.0,6.4
23595310,06-07-2019 18:16,2668,"3,737.00",62.28,62,150,2,Customer,41.838556,-87.608218,41.88106,-87.619486,4.817472783,4,17,6,07-06-2019,0,0,20.4,87,0.0,9.1
22916030,31-05-2019 17:13,5412,,4.716666667,4,71,84,,41.88548331,-87.65230486,41.891578,-87.648384,0.751409723,4,17,5,31-05-2019,0,0,27.6,48,0.0,6.3
21909574,11-02-2019 19:24,5322,666,11.1,11,72,195,Subscriber,41.860384,-87.625813,41.884728,-87.619521,2.75660639,5,19,11,02-11-2019,1,0,0.1,91,0.0,7.9
25396287,12-10-2019 18:11,4173,256,4.266666667,4,117,303,Subscriber,41.94018,-87.65304,41.945529,-87.646439,0.807361986,1,18,12,10-12-2019,0,0,24.6,90,0.0,2.2
23979554,26-07-2019 15:42,339,705,11.75,11,71,376,Subscriber,41.88548331,-87.65230486,41.88949182,-87.68821936,3.006225468,4,15,7,26-07-2019,0,0,27.7,54,0.0,3.5
21795482,10-01-2019 10:31,5953,452,7.533333333,7,81,174,Subscriber,41.884241,-87.629634,41.882091,-87.639833,0.877522481,1,10,10,01-10-2019,0,0,-6.5,67,0.0,3.1
23045685,07-06-2019 17:18,1802,,9.283333333,9,81,24,,41.884241,-87.629634,41.89186,-87.62062,1.128941761,4,17,6,07-06-2019,0,0,20.4,87,0.0,9.1
24246118,08-08-2019 06:44,1706,473,7.88,7,44,112,Subscriber,41.8847302,-87.62773357,41.883668,-87.64867,1.737224185,3,6,8,08-08-2019,0,0,23.1,79,0.0,2.3
24304088,10-08-2019 15:46,2688,806,13.43,13,217,96,Subscriber,41.886926,-87.656919,41.88461619,-87.64457058,1.054000043,1,15,10,08-10-2019,0,0,24.3,62,0.0,5.7
22595229,09-05-2019 16:32,4740,,30.9,30,150,2,,41.838556,-87.608218,41.88106,-87.619486,4.817472783,3,16,5,09-05-2019,0,0,18.4,75,0.0,2.3
25889686,15-12-2019 15:01,5550,"1,412.00",23.53333333,23,123,340,Subscriber,41.922695,-87.697153,41.929546,-87.643118,4.53475027,6,14,12,15-12-2019,1,0,24.6,90,0.0,2.2
23673471,10-07-2019 21:21,6397,"1,869.00",31.15,31,268,260,Subscriber,41.911722,-87.626804,41.929567,-87.707857,6.993480577,0,20,10,07-10-2019,0,0,32.4,47,0.0,2.8
21871256,03-02-2019 16:00,51,901,15.01666667,15,256,257,Subscriber,41.952833,-87.649993,41.94911,-87.675112,2.118129328,5,15,3,02-03-2019,1,0,9.4,89,0.0,4.1
22253622,08-04-2019 17:32,1981,,24.61666667,24,133,134,,41.88917683,-87.63850577,41.877749,-87.649633,1.569481752,0,17,4,08-04-2019,0,0,23.9,86,0.0,3.4
23844490,19-07-2019 15:32,556,"1,191.00",19.85,19,85,177,Customer,41.90096039,-87.62377664,41.926277,-87.630834,2.875010707,4,15,7,19-07-2019,0,0,33.5,66,0.0,4.4
23915639,23-07-2019 16:47,5652,525,8.75,8,199,37,Subscriber,41.890912,-87.626804,41.87935636,-87.62979104,1.308505619,1,16,7,23-07-2019,0,0,22.0,74,0.0,2.0
22673960,15-05-2019 18:04,1614,,28.13333333,28,71,123,,41.88548331,-87.65230486,41.922695,-87.697153,5.558475666,2,17,5,15-05-2019,0,0,15.4,74,0.0,1.0
25432315,15-10-2019 17:20,4445,"1,114.00",18.56666667,18,85,157,Subscriber,41.90096039,-87.62377664,41.936669,-87.636794,4.114100582,1,17,10,15-10-2019,0,0,24.6,90,0.0,2.2
21988777,02-03-2019 11:01,964,"1,205.00",20.08333333,20,289,128,Subscriber,41.912133,-87.634656,41.895769,-87.67722,3.964741138,6,10,2,03-02-2019,1,0,-1.6,82,0.0,7.4
24102854,01-08-2019 17:36,527,"1,902.00",31.7,31,268,74,Subscriber,41.911722,-87.626804,41.893882,-87.641711,2.336056561,1,17,1,08-01-2019,0,0,22.4,76,0.0,5.3
25431500,15-10-2019 16:18,570,157,2.616666667,2,77,198,Subscriber,41.882242,-87.641066,41.881892,-87.648789,0.640546656,1,16,10,15-10-2019,0,0,24.6,90,0.0,2.2
25956510,29-12-2019 17:53,1963,562,9.366666667,9,291,340,Subscriber,41.906724,-87.63483,41.929546,-87.643118,2.6287121,6,17,12,29-12-2019,1,0,24.6,90,0.0,2.2
25230741,01-10-2019 12:42,5897,531,8.85,8,98,199,Subscriber,41.882664,-87.63253,41.890912,-87.626804,1.032383964,3,12,1,10-01-2019,0,0,24.6,90,0.0,2.2
23377510,26-06-2019 11:11,2766,,28.26666667,28,35,97,,41.892278,-87.612043,41.865312,-87.617867,3.037003453,2,10,6,26-06-2019,0,0,27.3,54,0.0,0.9
22235013,06-04-2019 19:36,3117,,20.51666667,20,291,93,,41.906724,-87.63483,41.913688,-87.652855,1.680606019,5,19,4,06-04-2019,1,0,28.0,54,0.0,2.5
24402222,15-08-2019 19:24,4039,"3,245.00",54.08,54,69,69,Customer,41.90939601,-87.67769193,41.90939601,-87.67769193,0,3,18,8,15-08-2019,0,0,22.0,78,0.0,3.3
21822296,16-01-2019 06:31,3123,138,2.3,2,254,240,Subscriber,41.954383,-87.648043,41.954245,-87.654406,0.526400758,2,6,1,16-01-2019,0,0,2.2,69,0.0,2.8
25630321,03-11-2019 17:03,1747,"3,324.00",55.4,55,35,35,Customer,41.892278,-87.612043,41.892278,-87.612043,0.000134259,0,16,3,11-03-2019,0,0,24.6,90,0.0,2.2
23637162,09-07-2019 07:53,5615,149,2.48,2,128,183,Subscriber,41.895769,-87.67722,41.899113,-87.677212,0.371836428,5,7,9,07-09-2019,1,0,21.6,69,0.0,2.0
24417401,16-08-2019 15:54,2718,"2,632.00",43.87,43,59,268,Customer,41.867227,-87.625961,41.911722,-87.626804,4.948110334,4,15,8,16-08-2019,0,0,27.2,64,0.0,4.8
23628053,08-07-2019 17:41,1848,"1,385.00",23.08,23,35,35,Subscriber,41.892278,-87.612043,41.892278,-87.612043,0.000134259,2,17,8,07-08-2019,0,0,20.3,84,0.0,4.2
22000082,05-03-2019 17:30,3756,289,4.816666667,4,67,190,Subscriber,41.92560188,-87.65370804,41.928773,-87.663913,0.914919183,4,17,5,03-05-2019,0,0,-6.3,47,0.0,5.3
22150624,27-03-2019 20:18,6213,553,9.216666667,9,44,91,Subscriber,41.8847302,-87.62773357,41.88338,-87.64117,1.122412341,2,20,3,27-03-2019,0,0,12.8,42,0.0,6.4
25947596,27-12-2019 12:37,2984,310,5.166666667,5,44,174,Subscriber,41.8847302,-87.62773357,41.882091,-87.639833,1.043758328,4,12,12,27-12-2019,0,0,24.6,90,0.0,2.2
22292079,11-04-2019 19:13,4662,,13.46666667,13,260,69,,41.929567,-87.707857,41.90939601,-87.67769193,3.355551022,3,19,4,11-04-2019,0,0,18.2,74,0.0,4.2
22278002,10-04-2019 09:42,5668,,6.283333333,6,161,197,,41.89576475,-87.62590803,41.882134,-87.625125,1.517055573,2,9,4,10-04-2019,0,0,18.0,75,0.0,3.4
22744516,20-05-2019 21:17,5225,,12.78333333,12,94,117,,41.918306,-87.636282,41.94018,-87.65304,2.799616676,0,21,5,20-05-2019,0,0,8.7,73,0.0,2.2
23401159,27-06-2019 10:36,4822,,9.233333333,9,253,460,,41.968873,-87.658857,41.983593,-87.669154,1.844890131,3,10,6,27-06-2019,0,0,20.7,84,0.0,0.3
23348600,25-06-2019 08:13,3115,,26.9,26,163,47,,41.931931,-87.677856,41.889187,-87.627754,6.307061246,1,7,6,25-06-2019,0,0,19.7,81,0.0,5.4
25574271,27-10-2019 14:13,5191,"1,920.00",32.0,32,85,327,Customer,41.90096039,-87.62377664,41.92154,-87.653818,3.37878847,6,13,10,27-10-2019,1,0,24.6,90,0.0,2.2
25430595,15-10-2019 15:53,5637,"2,329.00",38.81666667,38,268,181,Customer,41.911722,-87.626804,41.890755,-87.632009,2.370887262,1,15,10,15-10-2019,0,0,24.6,90,0.0,2.2
24302856,10-08-2019 15:14,5968,"1,063.00",17.72,17,260,115,Subscriber,41.929567,-87.707857,41.936266,-87.652662,4.626149748,1,14,10,08-10-2019,0,0,24.5,62,0.0,3.1
24598968,25-08-2019 20:14,1429,"2,591.00",43.18,43,35,287,Customer,41.892278,-87.612043,41.880317,-87.635185,2.332149093,6,19,8,25-08-2019,1,0,23.5,62,0.0,3.0
23143655,13-06-2019 08:21,2445,,7.6,7,161,182,,41.89576475,-87.62590803,41.903222,-87.634324,1.082939225,3,8,6,13-06-2019,0,0,12.2,81,0.0,5.7
25404317,13-10-2019 13:56,2543,419,6.983333333,6,419,416,Subscriber,41.79949429,-87.5864499,41.805772,-87.592464,0.857777671,6,13,10,13-10-2019,1,0,24.6,90,0.0,2.2
22546320,05-05-2019 16:28,630,,8.483333333,8,291,359,,41.906724,-87.63483,41.90348607,-87.64335349,0.791953033,6,16,5,05-05-2019,1,0,15.5,66,0.0,3.1
22325636,16-04-2019 07:46,4519,,5.1,5,35,173,,41.892278,-87.612043,41.89691,-87.621743,0.953881898,1,7,4,16-04-2019,0,0,11.6,67,0.0,5.9
22632769,13-05-2019 11:22,2793,,9.633333333,9,229,349,,41.943739,-87.66402,41.929143,-87.649077,2.040075121,0,11,5,13-05-2019,0,0,10.2,75,0.0,3.3
22297813,12-04-2019 13:20,6002,,4.616666667,4,67,190,,41.92560188,-87.65370804,41.928773,-87.663913,0.914919183,4,13,4,12-04-2019,0,0,17.8,76,0.0,1.8
25592523,28-10-2019 20:35,4288,629,10.48333333,10,77,217,Subscriber,41.882242,-87.641066,41.886926,-87.656919,1.411943318,0,20,10,28-10-2019,0,0,24.6,90,0.0,2.2
24022152,28-07-2019 15:23,1936,135,2.25,2,106,110,Subscriber,41.897448,-87.628722,41.893992,-87.629318,0.387442954,6,15,7,28-07-2019,1,0,30.9,50,0.0,4.8
24046649,30-07-2019 05:58,6027,"1,360.00",22.67,22,256,291,Subscriber,41.952833,-87.649993,41.906724,-87.63483,5.278298853,1,5,7,30-07-2019,0,0,21.6,81,0.0,0.8
22939287,02-06-2019 10:53,5285,,24.25,24,224,224,,41.913778,-87.64884,41.913778,-87.64884,0.0,6,10,6,02-06-2019,1,0,1.8,97,0.0,2.6
23628105,08-07-2019 17:23,3103,303,5.05,5,210,69,Subscriber,41.90345,-87.667747,41.90939601,-87.67769193,1.055681112,2,17,8,07-08-2019,0,0,20.3,84,0.0,4.2
24472354,19-08-2019 17:46,3361,903,15.05,15,81,282,Subscriber,41.884241,-87.629634,41.864883,-87.647071,2.591842311,0,17,8,19-08-2019,0,0,25.7,85,0.0,1.1
22759210,22-05-2019 09:33,5225,,2.283333333,2,254,240,,41.954383,-87.648043,41.954245,-87.654406,0.526400758,2,9,5,22-05-2019,0,0,16.8,89,0.0,5.0
23014152,06-06-2019 08:07,1366,,2.016666667,2,24,199,,41.89186,-87.62062,41.890912,-87.626804,0.522620842,3,8,6,06-06-2019,0,0,13.6,92,0.0,4.2
22309979,13-04-2019 16:26,3584,,3.9,3,94,289,,41.918306,-87.636282,41.912133,-87.634656,0.699467685,5,16,4,13-04-2019,1,0,11.7,39,0.0,4.0
21799581,11-01-2019 02:41,4551,310,5.166666667,5,35,173,Subscriber,41.892278,-87.612043,41.89691,-87.621743,0.953881898,4,2,11,01-11-2019,0,0,-2.8,74,0.0,2.6
23153426,13-06-2019 18:18,2087,,29.51666667,29,268,116,,41.911722,-87.626804,41.91552,-87.687022,5.000664042,3,17,6,13-06-2019,0,0,15.2,73,0.0,2.3
22044877,13-03-2019 17:02,3138,541,9.016666667,9,77,43,Subscriber,41.882242,-87.641066,41.88389277,-87.62464914,1.371419229,2,16,3,13-03-2019,0,0,7.9,85,0.0,3.8
24083696,31-07-2019 18:48,750,"2,790.00",46.5,46,24,268,Customer,41.89186,-87.62062,41.911722,-87.626804,2.267078395,2,18,7,31-07-2019,0,0,20.8,68,0.0,4.2
22308783,13-04-2019 15:41,330,,36.58333333,36,150,150,,41.838556,-87.608218,41.838556,-87.608218,0.0,5,15,4,13-04-2019,1,0,10.8,39,0.0,4.4
24115265,02-08-2019 08:13,2797,366,6.1,6,77,51,Subscriber,41.882242,-87.641066,41.88457623,-87.63188991,0.802762518,4,8,2,08-02-2019,0,0,22.0,76,0.0,2.0
23105920,11-06-2019 06:38,3455,,56.51666667,56,256,177,,41.952833,-87.649993,41.926277,-87.630834,3.351239347,1,5,6,11-06-2019,0,0,23.9,76,0.0,2.6
23934934,24-07-2019 15:26,9,"1,128.00",18.8,18,211,174,Subscriber,41.894448,-87.622663,41.882091,-87.639833,1.976892835,2,15,7,24-07-2019,0,0,22.2,54,0.0,2.2
23818056,17-07-2019 18:05,2579,420,7,7,476,494,Subscriber,41.96668636,-87.70805198,41.98239708,-87.70892252,1.748434551,2,17,7,17-07-2019,0,0,27.6,82,0.0,0.5
23696919,11-07-2019 19:17,48,636,10.6,10,35,26,Customer,41.892278,-87.612043,41.89102,-87.6173,0.4570765,3,19,11,07-11-2019,0,0,20.4,84,0.0,1.9
24586410,25-08-2019 12:08,2967,"2,347.00",39.12,39,7,150,Customer,41.88634906,-87.61751655,41.838556,-87.608218,5.369843966,6,11,8,25-08-2019,1,0,21.7,62,0.0,0.8
23099504,10-06-2019 18:15,5389,,32.16666667,32,81,299,,41.884241,-87.629634,41.94367,-87.64895,6.798746672,0,17,6,10-06-2019,0,0,7.8,88,0.0,1.7
21990445,02-03-2019 17:39,1321,447,7.45,7,144,300,Subscriber,41.921822,-87.64414,41.937725,-87.644095,1.768336838,6,17,2,03-02-2019,1,0,-1.3,79,0.0,3.3
23796913,16-07-2019 17:31,3314,390,6.5,6,67,190,Subscriber,41.92560188,-87.65370804,41.928773,-87.663913,0.914919183,1,17,7,16-07-2019,0,0,23.7,93,0.0,0.0
25826959,05-12-2019 07:49,5492,185,3.083333333,3,35,24,Subscriber,41.892278,-87.612043,41.89186,-87.62062,0.711471979,6,7,5,12-05-2019,1,0,24.6,90,0.0,2.2
22222180,05-04-2019 17:42,4723,,16.5,16,47,313,,41.889187,-87.627754,41.925858,-87.638973,4.181987096,4,17,4,05-04-2019,0,0,9.6,69,0.0,1.3
22973360,04-06-2019 01:23,460,,2.916666667,2,69,16,,41.90939601,-87.67769193,41.910337,-87.670072,0.639178282,1,1,6,04-06-2019,0,0,6.3,95,0.0,0.0
22849868,27-05-2019 13:37,3918,,9.3,9,289,140,,41.912133,-87.634656,41.898969,-87.629912,1.515504812,0,13,5,27-05-2019,0,1,14.6,89,0.0,1.9
25293507,05-10-2019 15:57,364,465,7.75,7,134,36,Customer,41.877749,-87.649633,41.87770796,-87.63532114,1.184923779,4,15,5,10-05-2019,0,0,24.6,90,0.0,2.2
22915708,31-05-2019 17:13,3984,,10.61666667,10,69,276,,41.90939601,-87.67769193,41.91044,-87.6972,1.618477187,4,17,5,31-05-2019,0,0,27.6,48,0.0,6.3
23318454,23-06-2019 12:17,1428,,85.66666667,85,291,291,,41.906724,-87.63483,41.906724,-87.63483,0.0,6,10,6,23-06-2019,1,0,21.3,83,0.0,1.1
23579805,05-07-2019 22:47,3016,589,9.82,9,90,255,Customer,41.8810317,-87.62408432,41.867888,-87.623041,1.464063405,1,22,5,07-05-2019,0,0,27.6,73,0.0,1.2
25726041,18-11-2019 17:21,5908,"1,200.00",20.0,20,49,223,Subscriber,41.88131982,-87.62952092,41.918216,-87.656936,4.688300146,0,17,11,18-11-2019,0,0,24.6,90,0.0,2.2
25448548,16-10-2019 19:13,3697,265,4.416666667,4,115,300,Customer,41.936266,-87.652662,41.937725,-87.644095,0.726959183,2,19,10,16-10-2019,0,0,24.6,90,0.0,2.2
21986920,01-03-2019 17:41,670,601,10.01666667,10,72,41,Subscriber,41.860384,-87.625813,41.87207763,-87.62954377,1.33646931,3,17,1,03-01-2019,0,0,-0.2,77,0.0,2.7
23835990,19-07-2019 00:47,5934,"1,977.00",32.95,32,211,211,Subscriber,41.894448,-87.622663,41.894448,-87.622663,0,4,0,7,19-07-2019,0,0,28.6,87,0.0,2.4
25924387,22-12-2019 08:29,6108,334,5.566666667,5,289,143,Subscriber,41.912133,-87.634656,41.922167,-87.638888,1.169387214,6,8,12,22-12-2019,1,0,24.6,90,0.0,2.2
25904856,18-12-2019 09:38,6331,196,3.266666667,3,100,66,Subscriber,41.888243,-87.63639,41.885637,-87.641823,0.535015215,2,9,12,18-12-2019,0,0,24.6,90,0.0,2.2
25792204,27-11-2019 17:48,6283,"1,092.00",18.2,18,98,30,Subscriber,41.882664,-87.63253,41.899643,-87.6677,3.469806442,2,17,11,27-11-2019,0,0,24.6,90,0.0,2.2
23826124,18-07-2019 15:33,4264,"1,755.00",29.25,29,35,35,Customer,41.892278,-87.612043,41.892278,-87.612043,0.000134259,3,15,7,18-07-2019,0,0,27.2,78,0.0,5.3
24420928,16-08-2019 17:37,1713,"1,830.00",30.5,30,77,225,Subscriber,41.882242,-87.641066,41.919936,-87.64883,4.240350296,4,17,8,16-08-2019,0,0,28.7,61,0.0,3.8
22429278,24-04-2019 13:47,3438,,17.68333333,17,133,118,,41.88917683,-87.63850577,41.911386,-87.638677,2.469587692,2,13,4,24-04-2019,0,0,8.2,84,0.0,1.8
25738063,20-11-2019 07:56,2804,433,7.216666667,7,66,199,Subscriber,41.885637,-87.641823,41.890912,-87.626804,1.374674342,2,7,11,20-11-2019,0,0,24.6,90,0.0,2.2
24548747,23-08-2019 15:26,3880,508,8.47,8,194,182,Subscriber,41.886875,-87.62603,41.903222,-87.634324,1.943018628,4,15,8,23-08-2019,0,0,21.3,62,0.0,4.8
25886557,14-12-2019 14:36,1323,"2,313.00",38.55,38,313,52,Customer,41.925858,-87.638973,41.886024,-87.624117,4.596794669,5,13,12,14-12-2019,1,0,24.6,90,0.0,2.2
24550308,23-08-2019 16:35,6466,"1,317.00",21.95,21,321,43,Customer,41.871962,-87.626106,41.88389277,-87.62464914,1.33211251,4,16,8,23-08-2019,0,0,21.2,64,0.0,3.7
22366234,19-04-2019 16:45,2079,,12.53333333,12,52,192,,41.886024,-87.624117,41.879255,-87.639904,1.508187833,4,16,4,19-04-2019,0,0,6.1,84,0.0,9.4
24253669,08-08-2019 14:03,1172,"1,709.00",28.48,28,94,35,Customer,41.918306,-87.636282,41.892278,-87.612043,3.521376299,3,13,8,08-08-2019,0,0,24.2,77,0.0,4.9
23229811,18-06-2019 16:59,5102,,17.18333333,17,90,338,,41.8810317,-87.62408432,41.857611,-87.619407,2.632904417,1,16,6,18-06-2019,0,0,16.7,96,0.0,1.3
23238469,18-06-2019 23:36,6155,,61.31666667,61,69,69,,41.90939601,-87.67769193,41.90939601,-87.67769193,0,1,22,6,18-06-2019,0,0,16.4,97,0.0,0.6
23223890,18-06-2019 12:03,1588,,56.95,56,85,85,,41.90096039,-87.62377664,41.90096039,-87.62377664,0.0,1,11,6,18-06-2019,0,0,13.7,100,0.0,1.6
22820727,25-05-2019 16:52,2350,,38.46666667,38,116,511,,41.91552,-87.687022,41.91402671,-87.70512646,1.507219296,5,16,5,25-05-2019,1,0,27.6,59,0.0,5.5
23018675,06-06-2019 12:29,3096,,5.133333333,5,198,77,,41.881892,-87.648789,41.882242,-87.641066,0.640546656,3,12,6,06-06-2019,0,0,12.5,100,0.0,2.2
25365527,10-10-2019 07:32,6266,448,7.466666667,7,77,195,Subscriber,41.882242,-87.641066,41.884728,-87.619521,1.804898386,3,7,10,10-10-2019,0,0,24.6,90,0.0,2.2
22376909,20-04-2019 20:23,6042,,103.9166667,103,35,35,,41.892278,-87.612043,41.892278,-87.612043,0.000134259,5,18,4,20-04-2019,1,0,10.3,44,0.0,4.6
22673919,15-05-2019 17:41,538,,6.116666667,6,117,230,,41.94018,-87.65304,41.94334,-87.67097,1.524040633,2,17,5,15-05-2019,0,0,15.4,74,0.0,1.0
21824978,16-01-2019 12:36,1154,534,8.9,8,359,29,Subscriber,41.90348607,-87.64335349,41.90068,-87.6626,1.623132551,2,12,1,16-01-2019,0,0,1.0,65,0.0,3.0
25701806,14-11-2019 09:16,6028,972,16.2,16,289,81,Subscriber,41.912133,-87.634656,41.884241,-87.629634,3.129177358,3,9,11,14-11-2019,0,0,24.6,90,0.0,2.2
24056597,30-07-2019 15:46,1911,622,10.37,10,7,26,Subscriber,41.88634906,-87.61751655,41.89102,-87.6173,0.519694074,1,15,7,30-07-2019,0,0,21.5,83,0.0,2.6
22530914,04-05-2019 17:31,3110,,4.883333333,4,273,59,,41.857813,-87.62455,41.867227,-87.625961,1.053290451,5,17,5,04-05-2019,1,0,5.6,87,0.0,1.7
23546773,04-07-2019 13:08,5374,"2,858.00",47.63,47,35,7,Customer,41.892278,-87.612043,41.88634906,-87.61751655,0.799950915,6,12,4,07-04-2019,1,1,29.6,60,0.0,3.5
24233006,07-08-2019 15:24,4753,"1,114.00",18.57,18,268,35,Customer,41.911722,-87.626804,41.892278,-87.612043,2.483336401,0,15,7,08-07-2019,0,0,25.3,75,0.0,1.0
25346301,09-10-2019 05:00,2121,297,4.95,4,273,59,Subscriber,41.857813,-87.62455,41.867227,-87.625961,1.053290451,1,4,9,10-09-2019,0,0,24.6,90,0.0,2.2
24537103,22-08-2019 22:05,3455,391,6.52,6,94,93,Subscriber,41.918306,-87.636282,41.913688,-87.652855,1.464288293,3,21,8,22-08-2019,0,0,22.3,64,0.0,3.7
23289624,21-06-2019 19:34,470,,28.03333333,28,145,35,,41.89858665,-87.62191523,41.892278,-87.612043,1.076927949,4,19,6,21-06-2019,0,0,14.4,81,0.0,4.4
25962708,31-12-2019 19:53,6337,440,7.333333333,7,24,212,Subscriber,41.89186,-87.62062,41.892154,-87.636928,1.350274621,1,19,12,31-12-2019,0,0,24.6,90,0.0,2.2
22520042,03-05-2019 19:34,5413,,3.183333333,3,231,245,,41.96167,-87.65464,41.961004,-87.649603,0.423012769,4,19,5,03-05-2019,0,0,-7.5,52,0.0,4.6
25433513,15-10-2019 17:54,881,810,13.5,13,71,176,Subscriber,41.88548331,-87.65230486,41.902973,-87.63128,2.609710012,1,17,10,15-10-2019,0,0,24.6,90,0.0,2.2
23125350,11-06-2019 20:15,1295,,16.95,16,150,150,,41.838556,-87.608218,41.838556,-87.608218,0.0,1,19,6,11-06-2019,0,0,18.5,89,0.0,3.2
25337783,08-10-2019 16:55,4489,"2,531.00",42.18333333,42,210,344,Customer,41.90345,-87.667747,41.96909,-87.674237,7.318550374,5,16,8,10-08-2019,1,0,24.6,90,0.0,2.2
23677796,11-07-2019 08:28,1667,"1,447.00",24.12,24,313,7,Subscriber,41.925858,-87.638973,41.88634906,-87.61751655,4.738466296,3,8,11,07-11-2019,0,0,23.7,74,0.0,2.5
25554636,25-10-2019 02:09,2354,338,5.633333333,5,211,111,Subscriber,41.894448,-87.622663,41.894666,-87.638437,1.305850375,4,2,10,25-10-2019,0,0,24.6,90,0.0,2.2
24321808,11-08-2019 14:41,2436,"3,496.00",58.27,58,47,35,Customer,41.889187,-87.627754,41.892278,-87.612043,1.345140484,4,13,11,08-11-2019,0,0,27.4,56,0.0,3.2
23231182,18-06-2019 17:13,5692,,5.066666667,5,240,232,,41.954245,-87.654406,41.949275,-87.646303,0.868579535,1,17,6,18-06-2019,0,0,16.7,96,0.0,2.2
25421504,14-10-2019 19:15,6368,"1,144.00",19.06666667,19,35,52,Customer,41.892278,-87.612043,41.886024,-87.624117,1.217586218,0,18,10,14-10-2019,0,1,24.6,90,0.0,2.2
24235991,07-08-2019 17:44,50,"2,675.00",44.58,44,7,177,Subscriber,41.88634906,-87.61751655,41.926277,-87.630834,4.574526407,0,17,7,08-07-2019,0,0,29.7,50,0.0,5.1
